"filename", "language", "C++", "CMake", "YAML", "JSON", "Swift", "Markdown", "XML", "Dart", "PowerShell", "Shell Script", "HTML", "JavaScript", "Properties", "Groovy", "comment", "blank", "total"
"c:\Users\Hp\OneDrive\Desktop\2026 plan\Sila\sila_app\lib\features\quran\presentation\riverpod\audio_controller.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 273, 0, 0, 0, 0, 0, 0, 12, 61, 346
"c:\Users\Hp\OneDrive\Desktop\2026 plan\Sila\sila_app\lib\features\quran\presentation\riverpod\audio_controller.g.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 8, 8, 43
"c:\Users\Hp\OneDrive\Desktop\2026 plan\Sila\sila_app\lib\features\quran\presentation\riverpod\quran_controller.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 59, 0, 0, 0, 0, 0, 0, 6, 10, 75
"c:\Users\Hp\OneDrive\Desktop\2026 plan\Sila\sila_app\lib\features\quran\presentation\riverpod\quran_controller.g.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 191, 0, 0, 0, 0, 0, 0, 23, 40, 254
"c:\Users\Hp\OneDrive\Desktop\2026 plan\Sila\sila_app\lib\features\quran\presentation\riverpod\quran_data_provider.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 53, 0, 0, 0, 0, 0, 0, 5, 13, 71
"c:\Users\Hp\OneDrive\Desktop\2026 plan\Sila\sila_app\lib\features\quran\presentation\riverpod\quran_settings_controller.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 8, 42
"c:\Users\Hp\OneDrive\Desktop\2026 plan\Sila\sila_app\lib\features\quran\presentation\riverpod\quran_settings_controller.g.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 7, 6, 28
"c:\Users\Hp\OneDrive\Desktop\2026 plan\Sila\sila_app\lib\features\quran\presentation\riverpod\surah_autoplay_controller.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 179, 0, 0, 0, 0, 0, 0, 18, 27, 224
"c:\Users\Hp\OneDrive\Desktop\2026 plan\Sila\sila_app\lib\features\quran\presentation\utils\quran_ui_utils.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 73, 0, 0, 0, 0, 0, 0, 0, 14, 87
"c:\Users\Hp\OneDrive\Desktop\2026 plan\Sila\sila_app\lib\features\quran\presentation\widgets\quran_details_sheet.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 304, 0, 0, 0, 0, 0, 0, 4, 28, 336
"c:\Users\Hp\OneDrive\Desktop\2026 plan\Sila\sila_app\lib\features\sunan_mahjoura\data\sunan_data.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 152, 0, 0, 0, 0, 0, 0, 3, 7, 162
"c:\Users\Hp\OneDrive\Desktop\2026 plan\Sila\sila_app\lib\features\sunan_mahjoura\presentation\pages\sunan_list_page.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 152, 0, 0, 0, 0, 0, 0, 0, 4, 156
"c:\Users\Hp\OneDrive\Desktop\2026 plan\Sila\sila_app\lib\features\tasmi\data\models\tasmi_preferences.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 9, 69
"c:\Users\Hp\OneDrive\Desktop\2026 plan\Sila\sila_app\lib\features\tasmi\data\models\tasmi_session_stats.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 10, 49
"c:\Users\Hp\OneDrive\Desktop\2026 plan\Sila\sila_app\lib\features\tasmi\data\models\tasmi_word_entry.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 1, 4, 16
"c:\Users\Hp\OneDrive\Desktop\2026 plan\Sila\sila_app\lib\features\tasmi\data\models\tasmi_word_error.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 5, 17
"c:\Users\Hp\OneDrive\Desktop\2026 plan\Sila\sila_app\lib\features\tasmi\data\models\tasmi_word_error.g.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 952, 0, 0, 0, 0, 0, 0, 6, 100, 1058
"c:\Users\Hp\OneDrive\Desktop\2026 plan\Sila\sila_app\lib\features\tasmi\data\repositories\i_tasmi_error_repository.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 3, 10
"c:\Users\Hp\OneDrive\Desktop\2026 plan\Sila\sila_app\lib\features\tasmi\data\repositories\isar_tasmi_error_repository.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 5, 10, 45
"c:\Users\Hp\OneDrive\Desktop\2026 plan\Sila\sila_app\lib\features\tasmi\data\repositories\tasmi_preferences_repository.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 7, 36
"c:\Users\Hp\OneDrive\Desktop\2026 plan\Sila\sila_app\lib\features\tasmi\domain\tajweed_normalizer.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 133, 0, 0, 0, 0, 0, 0, 3, 35, 171
"c:\Users\Hp\OneDrive\Desktop\2026 plan\Sila\sila_app\lib\features\tasmi\presentation\controllers\tasmi_controller.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 379, 0, 0, 0, 0, 0, 0, 4, 54, 437
"c:\Users\Hp\OneDrive\Desktop\2026 plan\Sila\sila_app\lib\features\tasmi\presentation\controllers\tasmi_controller.g.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 7, 6, 27
"c:\Users\Hp\OneDrive\Desktop\2026 plan\Sila\sila_app\lib\features\tasmi\presentation\pages\tasmi_onboarding_page.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 328, 0, 0, 0, 0, 0, 0, 0, 17, 345
"c:\Users\Hp\OneDrive\Desktop\2026 plan\Sila\sila_app\lib\features\tasmi\presentation\pages\tasmi_page.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 581, 0, 0, 0, 0, 0, 0, 0, 18, 599
"c:\Users\Hp\OneDrive\Desktop\2026 plan\Sila\sila_app\lib\features\tasmi\presentation\pages\tasmi_surah_selection_page.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 186, 0, 0, 0, 0, 0, 0, 0, 18, 204
"c:\Users\Hp\OneDrive\Desktop\2026 plan\Sila\sila_app\lib\features\tasmi\presentation\pages\widgets\ayah_range_bottom_sheet.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 366, 0, 0, 0, 0, 0, 0, 4, 14, 384
"c:\Users\Hp\OneDrive\Desktop\2026 plan\Sila\sila_app\lib\features\tasmi\presentation\pages\widgets\mushaf_tasmi_view.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 125, 0, 0, 0, 0, 0, 0, 4, 18, 147
"c:\Users\Hp\OneDrive\Desktop\2026 plan\Sila\sila_app\lib\features\tasmi\presentation\pages\widgets\search_and_filter_bar.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 59, 0, 0, 0, 0, 0, 0, 0, 9, 68
"c:\Users\Hp\OneDrive\Desktop\2026 plan\Sila\sila_app\lib\features\tasmi\presentation\pages\widgets\surah_list_item.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 108, 0, 0, 0, 0, 0, 0, 3, 7, 118
"c:\Users\Hp\OneDrive\Desktop\2026 plan\Sila\sila_app\lib\features\tasmi\presentation\pages\widgets\tasmi_action_button.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 120, 0, 0, 0, 0, 0, 0, 0, 8, 128
"c:\Users\Hp\OneDrive\Desktop\2026 plan\Sila\sila_app\lib\features\tasmi\presentation\pages\widgets\tasmi_correction_bubble.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 81, 0, 0, 0, 0, 0, 0, 0, 6, 87
"c:\Users\Hp\OneDrive\Desktop\2026 plan\Sila\sila_app\lib\features\tasmi\presentation\pages\widgets\tasmi_listening_indicator.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 114, 0, 0, 0, 0, 0, 0, 0, 10, 124
"c:\Users\Hp\OneDrive\Desktop\2026 plan\Sila\sila_app\lib\features\tasmi\presentation\pages\widgets\tasmi_page_header.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 181, 0, 0, 0, 0, 0, 0, 0, 8, 189
"c:\Users\Hp\OneDrive\Desktop\2026 plan\Sila\sila_app\lib\features\tasmi\presentation\pages\widgets\tasmi_selection_header.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 67, 0, 0, 0, 0, 0, 0, 0, 6, 73
"c:\Users\Hp\OneDrive\Desktop\2026 plan\Sila\sila_app\lib\features\tasmi\presentation\pages\widgets\tasmi_stats_row.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 98, 0, 0, 0, 0, 0, 0, 0, 10, 108
"c:\Users\Hp\OneDrive\Desktop\2026 plan\Sila\sila_app\lib\features\tasmi\presentation\pages\widgets\tasmi_word_chip.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 5, 22
"c:\Users\Hp\OneDrive\Desktop\2026 plan\Sila\sila_app\lib\features\tasmi\presentation\riverpod\tasmi_preferences_provider.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 6, 33
"c:\Users\Hp\OneDrive\Desktop\2026 plan\Sila\sila_app\lib\features\tasmi\services\tasmi_speech_service.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 331, 0, 0, 0, 0, 0, 0, 3, 59, 393
"c:\Users\Hp\OneDrive\Desktop\2026 plan\Sila\sila_app\lib\features\tasmi\services\tasmi_tts_service.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 104, 0, 0, 0, 0, 0, 0, 2, 24, 130
"c:\Users\Hp\OneDrive\Desktop\2026 plan\Sila\sila_app\lib\features\tasmi\services\tasmi_tts_service.g.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 7, 6, 26
"c:\Users\Hp\OneDrive\Desktop\2026 plan\Sila\sila_app\lib\features\vefa\data\datasources\vefa_local_data_source.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 46, 0, 0, 0, 0, 0, 0, 0, 9, 55
"c:\Users\Hp\OneDrive\Desktop\2026 plan\Sila\sila_app\lib\features\vefa\data\models\vefa_person_model.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 2, 9, 39
"c:\Users\Hp\OneDrive\Desktop\2026 plan\Sila\sila_app\lib\features\vefa\data\models\vefa_person_model.g.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 798, 0, 0, 0, 0, 0, 0, 6, 84, 888
"c:\Users\Hp\OneDrive\Desktop\2026 plan\Sila\sila_app\lib\features\vefa\data\repositories\vefa_repository_impl.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 58, 0, 0, 0, 0, 0, 0, 0, 8, 66
"c:\Users\Hp\OneDrive\Desktop\2026 plan\Sila\sila_app\lib\features\vefa\domain\entities\vefa_person.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 3, 32
"c:\Users\Hp\OneDrive\Desktop\2026 plan\Sila\sila_app\lib\features\vefa\domain\repositories\vefa_repository.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 2, 12
"c:\Users\Hp\OneDrive\Desktop\2026 plan\Sila\sila_app\lib\features\vefa\domain\usecases\vefa_usecases.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 13, 45
"c:\Users\Hp\OneDrive\Desktop\2026 plan\Sila\sila_app\lib\features\vefa\presentation\pages\vefa_page.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 288, 0, 0, 0, 0, 0, 0, 0, 7, 295
"c:\Users\Hp\OneDrive\Desktop\2026 plan\Sila\sila_app\lib\features\vefa\presentation\riverpod\vefa_providers.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 117, 0, 0, 0, 0, 0, 0, 10, 18, 145
"c:\Users\Hp\OneDrive\Desktop\2026 plan\Sila\sila_app\lib\features\vefa\presentation\widgets\add_vefa_contact_sheet.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 149, 0, 0, 0, 0, 0, 0, 0, 9, 158
"c:\Users\Hp\OneDrive\Desktop\2026 plan\Sila\sila_app\lib\features\vefa\presentation\widgets\vefa_card.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 138, 0, 0, 0, 0, 0, 0, 1, 6, 145
"c:\Users\Hp\OneDrive\Desktop\2026 plan\Sila\sila_app\lib\features\wird\data\datasources\wird_service.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 105, 0, 0, 0, 0, 0, 0, 9, 31, 145
"c:\Users\Hp\OneDrive\Desktop\2026 plan\Sila\sila_app\lib\features\wird\data\models\wird_history.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 2, 7, 21
"c:\Users\Hp\OneDrive\Desktop\2026 plan\Sila\sila_app\lib\features\wird\data\models\wird_history.g.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 838, 0, 0, 0, 0, 0, 0, 6, 89, 933
"c:\Users\Hp\OneDrive\Desktop\2026 plan\Sila\sila_app\lib\features\wird\data\models\wird_settings.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 39, 0, 0, 0, 0, 0, 0, 8, 17, 64
"c:\Users\Hp\OneDrive\Desktop\2026 plan\Sila\sila_app\lib\features\wird\data\models\wird_settings.g.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 997, 0, 0, 0, 0, 0, 0, 6, 112, 1115
"c:\Users\Hp\OneDrive\Desktop\2026 plan\Sila\sila_app\lib\features\wird\presentation\pages\wird_history_page.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 130, 0, 0, 0, 0, 0, 0, 1, 7, 138
"c:\Users\Hp\OneDrive\Desktop\2026 plan\Sila\sila_app\lib\features\wird\presentation\pages\wird_reader_page.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 577, 0, 0, 0, 0, 0, 0, 8, 41, 626
"c:\Users\Hp\OneDrive\Desktop\2026 plan\Sila\sila_app\lib\features\wird\presentation\pages\wird_setup_page.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 252, 0, 0, 0, 0, 0, 0, 4, 16, 272
"c:\Users\Hp\OneDrive\Desktop\2026 plan\Sila\sila_app\lib\features\wird\presentation\riverpod\wird_controller.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 189, 0, 0, 0, 0, 0, 0, 26, 36, 251
"c:\Users\Hp\OneDrive\Desktop\2026 plan\Sila\sila_app\lib\features\wird\presentation\widgets\wird_card.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 709, 0, 0, 0, 0, 0, 0, 12, 34, 755
"c:\Users\Hp\OneDrive\Desktop\2026 plan\Sila\sila_app\lib\main.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 83, 0, 0, 0, 0, 0, 0, 3, 15, 101
"c:\Users\Hp\OneDrive\Desktop\2026 plan\Sila\sila_app\linux\CMakeLists.txt", "CMake", 0, 104, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 129
"c:\Users\Hp\OneDrive\Desktop\2026 plan\Sila\sila_app\linux\flutter\CMakeLists.txt", "CMake", 0, 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 89
"c:\Users\Hp\OneDrive\Desktop\2026 plan\Sila\sila_app\linux\flutter\generated_plugin_registrant.cc", "C++", 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 5, 24
"c:\Users\Hp\OneDrive\Desktop\2026 plan\Sila\sila_app\linux\flutter\generated_plugin_registrant.h", "C++", 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 6, 16
"c:\Users\Hp\OneDrive\Desktop\2026 plan\Sila\sila_app\linux\flutter\generated_plugins.cmake", "CMake", 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 27
"c:\Users\Hp\OneDrive\Desktop\2026 plan\Sila\sila_app\linux\runner\CMakeLists.txt", "CMake", 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 27
"c:\Users\Hp\OneDrive\Desktop\2026 plan\Sila\sila_app\linux\runner\main.cc", "C++", 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 7
"c:\Users\Hp\OneDrive\Desktop\2026 plan\Sila\sila_app\linux\runner\my_application.cc", "C++", 94, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 29, 149
"c:\Users\Hp\OneDrive\Desktop\2026 plan\Sila\sila_app\linux\runner\my_application.h", "C++", 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 5, 22
"c:\Users\Hp\OneDrive\Desktop\2026 plan\Sila\sila_app\macos\Flutter\GeneratedPluginRegistrant.swift", "Swift", 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 43
"c:\Users\Hp\OneDrive\Desktop\2026 plan\Sila\sila_app\macos\RunnerTests\RunnerTests.swift", "Swift", 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4, 13
"c:\Users\Hp\OneDrive\Desktop\2026 plan\Sila\sila_app\macos\Runner\AppDelegate.swift", "Swift", 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 14
"c:\Users\Hp\OneDrive\Desktop\2026 plan\Sila\sila_app\macos\Runner\Assets.xcassets\AppIcon.appiconset\Contents.json", "JSON", 0, 0, 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 69
"c:\Users\Hp\OneDrive\Desktop\2026 plan\Sila\sila_app\macos\Runner\Base.lproj\MainMenu.xib", "XML", 0, 0, 0, 0, 0, 0, 343, 0, 0, 0, 0, 0, 0, 0, 0, 1, 344
"c:\Users\Hp\OneDrive\Desktop\2026 plan\Sila\sila_app\macos\Runner\MainFlutterWindow.swift", "Swift", 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 16
"c:\Users\Hp\OneDrive\Desktop\2026 plan\Sila\sila_app\notification_scan.md", "Markdown", 0, 0, 0, 0, 0, 168, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 203
"c:\Users\Hp\OneDrive\Desktop\2026 plan\Sila\sila_app\pubspec.yaml", "YAML", 0, 0, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 12, 87
"c:\Users\Hp\OneDrive\Desktop\2026 plan\Sila\sila_app\run_app.ps1", "PowerShell", 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 2
"c:\Users\Hp\OneDrive\Desktop\2026 plan\Sila\sila_app\scripts\download_all_audio.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 76, 0, 0, 0, 0, 0, 0, 0, 14, 90
"c:\Users\Hp\OneDrive\Desktop\2026 plan\Sila\sila_app\scripts\pre_push_ci.sh", "Shell Script", 0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 0, 0, 0, 0, 1, 12, 66
"c:\Users\Hp\OneDrive\Desktop\2026 plan\Sila\sila_app\scripts\seed_quran.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 55, 0, 0, 0, 0, 0, 0, 6, 14, 75
"c:\Users\Hp\OneDrive\Desktop\2026 plan\Sila\sila_app\scripts\setup_git_hooks.sh", "Shell Script", 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 2, 9, 32
"c:\Users\Hp\OneDrive\Desktop\2026 plan\Sila\sila_app\test\features\hifz\domain\spaced_repetition_engine_test.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 7, 43
"c:\Users\Hp\OneDrive\Desktop\2026 plan\Sila\sila_app\test\features\quran\domain\usecases\get_surahs_test.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 3, 6, 45
"c:\Users\Hp\OneDrive\Desktop\2026 plan\Sila\sila_app\test\features\tasmi\domain\tajweed_normalizer_test.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 79, 0, 0, 0, 0, 0, 0, 1, 16, 96
"c:\Users\Hp\OneDrive\Desktop\2026 plan\Sila\sila_app\web\index.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 15, 5, 39
"c:\Users\Hp\OneDrive\Desktop\2026 plan\Sila\sila_app\web\manifest.json", "JSON", 0, 0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 36
"c:\Users\Hp\OneDrive\Desktop\2026 plan\Sila\sila_app\windows\CMakeLists.txt", "CMake", 0, 89, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 109
"c:\Users\Hp\OneDrive\Desktop\2026 plan\Sila\sila_app\windows\flutter\CMakeLists.txt", "CMake", 0, 98, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 110
"c:\Users\Hp\OneDrive\Desktop\2026 plan\Sila\sila_app\windows\flutter\generated_plugin_registrant.cc", "C++", 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 5, 33
"c:\Users\Hp\OneDrive\Desktop\2026 plan\Sila\sila_app\windows\flutter\generated_plugin_registrant.h", "C++", 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 6, 16
"c:\Users\Hp\OneDrive\Desktop\2026 plan\Sila\sila_app\windows\flutter\generated_plugins.cmake", "CMake", 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 31
"c:\Users\Hp\OneDrive\Desktop\2026 plan\Sila\sila_app\windows\runner\CMakeLists.txt", "CMake", 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 41
"c:\Users\Hp\OneDrive\Desktop\2026 plan\Sila\sila_app\windows\runner\flutter_window.cpp", "C++", 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 16, 72
"c:\Users\Hp\OneDrive\Desktop\2026 plan\Sila\sila_app\windows\runner\flutter_window.h", "C++", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 9, 34
"c:\Users\Hp\OneDrive\Desktop\2026 plan\Sila\sila_app\windows\runner\main.cpp", "C++", 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 10, 44
"c:\Users\Hp\OneDrive\Desktop\2026 plan\Sila\sila_app\windows\runner\resource.h", "C++", 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 2, 17
"c:\Users\Hp\OneDrive\Desktop\2026 plan\Sila\sila_app\windows\runner\utils.cpp", "C++", 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 10, 66
"c:\Users\Hp\OneDrive\Desktop\2026 plan\Sila\sila_app\windows\runner\utils.h", "C++", 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 6, 20
"c:\Users\Hp\OneDrive\Desktop\2026 plan\Sila\sila_app\windows\runner\win32_window.cpp", "C++", 210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 55, 289
"c:\Users\Hp\OneDrive\Desktop\2026 plan\Sila\sila_app\windows\runner\win32_window.h", "C++", 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 24, 103
"Total", "-", 587, 471, 399, 68801, 85, 368, 544, 42881, 1, 74, 19, 48, 8, 0, 855, 5030, 120171